yearID,,W,L,Win%,Quartile,IPouts,R,H,2B,3B,HR,BB,SO,SB,RA,SHO,SV,HA,HRA,BBA,SOA,E,DP,FP,ERA,WHIP
1950,,78,75,0.509803922,2,4068,4.529411765,8.843137255,1.666666667,0.326797386,0.666666667,3.960784314,3.947712418,0.150326797,4.379084967,0.065359477,0.091503268,9.137254902,0.777777778,3.496732026,3.941176471,0.849673203,1.124183007,0.978,3.97,0.0093171
1950,,67,87,0.435064935,4,4092,4.480519481,8.863636364,1.233766234,0.344155844,0.493506494,4.357142857,3.935064935,0.272727273,5.279220779,0.045454545,0.116883117,9.603896104,0.642857143,4.207792208,3.155844156,1.084415584,1.175324675,0.972,4.66,0.010125871
1951,,87,67,0.564935065,1,4197,5.220779221,9.272727273,1.512987013,0.207792208,0.824675325,4.909090909,3.857142857,0.12987013,4.707792208,0.045454545,0.155844156,9.175324675,0.649350649,3.88961039,4.272727273,0.896103896,1.194805195,0.977,4.14,0.009338767
1951,,97,60,0.617834395,1,4269,5.445859873,9.624203822,1.585987261,0.23566879,1.171974522,3.840764331,4.133757962,0.566878981,4.280254777,0.063694268,0.082802548,8.662420382,0.955414013,3.496815287,4.414012739,0.815286624,1.222929936,0.979,3.88,0.00854479
1951,,76,78,0.493506494,3,4167,4.694805195,8.993506494,1.519480519,0.24025974,0.844155844,3.668831169,4.006493506,0.519480519,4.298701299,0.103896104,0.077922078,8.948051948,0.623376623,3.863636364,3.922077922,0.941558442,1.019480519,0.976,3.75,0.009223678
1951,,81,73,0.525974026,2,4254,4.636363636,9.435064935,1.487012987,0.415584416,0.558441558,3.87012987,3.402597403,0.642857143,4.181818182,0.071428571,0.090909091,8.785714286,0.707792208,3.564935065,3.714285714,0.980519481,1.142857143,0.975,3.5,0.008709908
1951,,62,92,0.402597403,4,4155,3.987012987,8.616883117,1.298701299,0.305194805,0.668831169,3.097402597,4.201298701,0.409090909,4.87012987,0.064935065,0.064935065,9.194805195,0.811688312,3.714285714,3.532467532,1.175324675,1.045454545,0.971,4.34,0.009320643
1951,,68,86,0.441558442,4,4170,3.62987013,8.5,1.396103896,0.214285714,0.571428571,2.694805195,3.746753247,0.285714286,4.331168831,0.090909091,0.149350649,8.811688312,0.772727273,3.181818182,3.792207792,0.909090909,0.915584416,0.977,3.7,0.008628422
1951,,93,61,0.603896104,1,4173,4.519480519,8.74025974,1.350649351,0.227272727,0.909090909,3.935064935,4.103896104,0.337662338,3.857142857,0.064935065,0.123376623,8.357142857,0.558441558,3.746753247,4.168831169,0.87012987,0.980519481,0.978,3.38,0.008701579
1951,,73,81,0.474025974,3,4152,4.448051948,9.175324675,1.5,0.227272727,0.675324675,3.688311688,3.409090909,0.24025974,4.811688312,0.051948052,0.11038961,8.993506494,0.662337662,3.909090909,3.876623377,1.058441558,1.077922078,0.974,4.29,0.009322686
1951,,98,59,0.624203822,1,4236,4.974522293,8.891719745,1.280254777,0.337579618,1.140127389,4.27388535,3.974522293,0.350318471,4.082802548,0.057324841,0.114649682,8.496815287,0.942675159,3.070063694,3.98089172,1.082802548,1.114649682,0.972,3.48,0.008191841
1951,,98,56,0.636363636,1,4101,5.181818182,9.058441558,1.350649351,0.311688312,0.909090909,3.928571429,3.551948052,0.506493506,4.032467532,0.155844156,0.142857143,8.376623377,0.597402597,3.649350649,4.311688312,0.935064935,1.233766234,0.975,3.56,0.008797347
1951,,70,84,0.454545455,3,4074,4.779220779,8.967532468,1.701298701,0.279220779,0.662337662,4.396103896,3.668831169,0.305194805,4.837662338,0.045454545,0.142857143,9.227272727,0.707792208,3.694805195,2.837662338,0.876623377,1.324675325,0.978,4.47,0.009515521
1951,,73,81,0.474025974,3,4152,4.207792208,8.987012987,1.292207792,0.305194805,0.701298701,3.279220779,3.409090909,0.409090909,4.181818182,0.123376623,0.097402597,8.915584416,0.714285714,3.227272727,3.701298701,0.896103896,0.948051948,0.977,3.81,0.008773741
1951,,64,90,0.415584416,4,4140,4.474025974,8.909090909,1.415584416,0.363636364,0.88961039,3.616883117,3.993506494,0.188311688,5.487012987,0.058441558,0.142857143,9.603896104,1.019480519,3.954545455,3.766233766,1.103896104,1.155844156,0.972,4.79,0.009824958
1951,,52,102,0.337662338,4,4110,3.967532468,8.363636364,1.448051948,0.305194805,0.558441558,3.383116883,4.5,0.227272727,5.727272727,0.032467532,0.058441558,9.902597403,0.850649351,5.201298701,3.571428571,1.11038961,1.162337662,0.971,5.18,0.011024742
1951,,81,73,0.525974026,2,4161,4.435064935,9.116883117,1.493506494,0.37012987,0.616883117,3.694805195,3.194805195,0.194805195,4.357142857,0.058441558,0.149350649,9.032467532,0.772727273,3.688311688,3.545454545,0.811688312,1.214285714,0.98,3.95,0.009171434
1951,,62,92,0.402597403,4,4098,4.363636364,9.084415584,1.571428571,0.292207792,0.350649351,3.636363636,3.344155844,0.292207792,4.961038961,0.038961039,0.084415584,9.279220779,0.714285714,4.090909091,3.084415584,1.038961039,0.961038961,0.973,4.49,0.009787796
1952,,76,78,0.493506494,3,4116,4.337662338,8.688311688,1.512987013,0.220779221,0.733766234,3.519480519,4.798701299,0.383116883,4.272727273,0.045454545,0.155844156,8.649350649,0.694805195,4.045454545,4.051948052,0.928571429,1.175324675,0.976,3.8,0.009252773
1952,,96,57,0.62745098,1,4197,5.065359477,9.019607843,1.300653595,0.209150327,1,4.333333333,4.568627451,0.588235294,3.941176471,0.071895425,0.156862745,8.464052288,0.790849673,3.555555556,5.052287582,0.68627451,1.104575163,0.982,3.53,0.008591571
1952,,64,89,0.418300654,4,4188,3.718954248,7.934640523,1.222222222,0.202614379,0.718954248,3.156862745,4.647058824,0.379084967,4.254901961,0.071895425,0.08496732,9.071895425,0.692810458,3.431372549,4.490196078,1,0.934640523,0.975,3.78,0.008956496
1952,,81,73,0.525974026,2,4248,3.961038961,8.681818182,1.292207792,0.246753247,0.519480519,3.512987013,3.383116883,0.396103896,3.688311688,0.097402597,0.181818182,8.123376623,0.558441558,3.753246753,5.025974026,0.798701299,1.025974026,0.98,3.25,0.008387446
1952,,77,77,0.5,3,4158,4.077922078,9.142857143,1.448051948,0.292207792,0.694805195,2.74025974,4.623376623,0.324675325,4.097402597,0.097402597,0.097402597,8.214285714,0.655844156,3.467532468,4.292207792,0.948051948,0.798701299,0.976,3.58,0.00842844
1952,,69,85,0.448051948,3,4089,3.993506494,8.461038961,1.376623377,0.292207792,0.675324675,3.116883117,4.603896104,0.207792208,4.279220779,0.071428571,0.077922078,8.941558442,0.720779221,3.357142857,3.75974026,0.694805195,0.941558442,0.982,4.01,0.009023258
1952,,93,61,0.603896104,1,4221,4.954545455,9.084415584,1.37012987,0.318181818,0.961038961,4.064935065,4.863636364,0.298701299,3.935064935,0.123376623,0.116883117,8.298701299,0.61038961,3.61038961,4.357142857,1.006493506,0.915584416,0.975,3.32,0.008464173
1952,,50,104,0.324675325,4,4164,3.616883117,8.298701299,1.233766234,0.24025974,0.668831169,3.590909091,3.928571429,0.175324675,4.792207792,0.064935065,0.090909091,9.051948052,0.720779221,3.837662338,4.558441558,0.967532468,0.941558442,0.975,4.25,0.009286463
1952,,92,62,0.597402597,1,4113,4.688311688,8.681818182,1.207792208,0.363636364,0.980519481,3.480519481,4.363636364,0.194805195,4.149350649,0.077922078,0.201298701,8.324675325,0.785714286,3.493506494,4.253246753,0.993506494,1.136363636,0.974,3.59,0.008620118
1952,,95,59,0.616883117,1,4143,4.720779221,9.162337662,1.435064935,0.363636364,0.837662338,3.675324675,4.233766234,0.337662338,3.616883117,0.136363636,0.175324675,8.051948052,0.61038961,3.772727273,4.324675325,0.824675325,1.292207792,0.979,3.14,0.008562401
1952,,79,75,0.512987013,2,4152,4.311688312,8.474025974,1.376623377,0.227272727,0.577922078,4.435064935,3.642857143,0.337662338,4.694805195,0.071428571,0.103896104,9.103896104,0.733766234,3.415584416,3.649350649,0.909090909,0.961038961,0.977,4.15,0.009045867
1952,,87,67,0.564935065,1,4158,4.266233766,8.785714286,1.538961039,0.292207792,0.603896104,3.506493506,3.467532468,0.38961039,3.584415584,0.11038961,0.103896104,8.480519481,0.616883117,2.422077922,3.954545455,0.974025974,0.941558442,0.975,3.07,0.007866232
1952,,42,112,0.272727273,4,4089,3.344155844,7.798701299,1.175324675,0.194805195,0.597402597,3.155844156,4.701298701,0.279220779,5.149350649,0.032467532,0.051948052,9.058441558,0.863636364,3.993506494,3.662337662,1.175324675,1.084415584,0.97,4.65,0.009575897
1952,,64,90,0.415584416,4,4197,3.922077922,8.701298701,1.461038961,0.298701299,0.532467532,3.506493506,4.675324675,0.194805195,4.75974026,0.038961039,0.116883117,9.012987013,0.720779221,3.883116883,3.772727273,1.006493506,1.142857143,0.974,4.12,0.009218087
1952,,88,66,0.571428571,1,4083,4.396103896,9,1.603896104,0.350649351,0.62987013,3.487012987,3.11038961,0.214285714,4.090909091,0.077922078,0.175324675,8.272727273,0.772727273,3.253246753,4.623376623,0.915584416,1.032467532,0.977,3.66,0.008468754
1952,,78,76,0.506493506,2,4287,3.883116883,8.324675325,1.461038961,0.285714286,0.324675325,3.766233766,3.941558442,0.311688312,3.948051948,0.064935065,0.097402597,9.123376623,0.506493506,3.746753247,3.727272727,0.844155844,0.987012987,0.978,3.37,0.009006389
1953,,84,69,0.549019608,2,4119,4.287581699,9.052287582,1.666666667,0.241830065,0.660130719,3.241830065,3.928104575,0.215686275,4.130718954,0.098039216,0.241830065,8.712418301,0.60130719,3.816993464,4.196078431,0.960784314,1.130718954,0.976,3.58,0.009125573
1953,,105,49,0.681818182,1,4140,6.201298701,9.928571429,1.779220779,0.383116883,1.350649351,4.253246753,4.454545455,0.584415584,4.474025974,0.071428571,0.188311688,8.681818182,1.097402597,3.305194805,5.305194805,0.766233766,1.045454545,0.98,4.1,0.008686241
1953,,89,65,0.577922078,1,4209,4.649350649,8.733766234,1.467532468,0.344155844,0.480519481,3.902597403,3.441558442,0.474025974,3.844155844,0.11038961,0.214285714,8.435064935,0.733766234,3.785714286,4.636363636,0.811688312,0.935064935,0.98,3.41,0.008710463
1953,,65,89,0.422077922,4,4077,4.11038961,8.909090909,1.324675325,0.37012987,0.88961039,3.337662338,4.844155844,0.318181818,5.422077922,0.019480519,0.142857143,9.681818182,0.980519481,3.597402597,4.045454545,1.253246753,0.915584416,0.967,4.79,0.009771318
1953,,68,86,0.441558442,4,4095,4.636363636,9.064935065,1.233766234,0.220779221,1.077922078,3.149350649,4.551948052,0.162337662,5.116883117,0.045454545,0.097402597,9.636363636,1.162337662,3.168831169,3.285714286,0.837662338,1.142857143,0.978,4.64,0.009381095
1953,,92,62,0.597402597,1,4119,5,9.25974026,1.305194805,0.188311688,1.038961039,3.954545455,4.435064935,0.214285714,4.071428571,0.071428571,0.097402597,8.512987013,0.597402597,3.37012987,3.805194805,0.818181818,1.279220779,0.979,3.64,0.008654856
1953,,60,94,0.38961039,4,4245,4.512987013,9.603896104,1.681818182,0.285714286,0.701298701,3.285714286,3.915584416,0.194805195,5.993506494,0.012987013,0.103896104,10.6038961,1,3.798701299,4.188311688,0.850649351,0.967532468,0.979,5.25,0.010178514
1953,,92,62,0.597402597,1,4161,4.792207792,9.233766234,1.474025974,0.337662338,1.012987013,2.850649351,4.136363636,0.298701299,3.824675325,0.090909091,0.097402597,8.324675325,0.694805195,3.5,4.792207792,0.928571429,1.097402597,0.976,3.3,0.008525361
1953,,70,84,0.454545455,3,4095,4.987012987,9.428571429,1.266233766,0.292207792,1.142857143,3.24025974,3.948051948,0.201298701,4.850649351,0.064935065,0.12987013,9.11038961,0.948051948,3.961038961,4.201298701,0.974025974,0.980519481,0.975,4.25,0.009576138
1953,,99,52,0.655629139,1,4074,5.304635762,9.40397351,1.496688742,0.344370861,0.920529801,4.344370861,4.264900662,0.225165563,3.622516556,0.119205298,0.258278146,8.516556291,0.622516556,3.311258278,4,0.834437086,1.205298013,0.979,3.2,0.008709731
1953,,59,95,0.383116883,4,4227,4.103896104,9.077922078,1.331168831,0.246753247,0.753246753,3.233766234,3.909090909,0.266233766,5.188311688,0.045454545,0.071428571,9.577922078,0.785714286,3.857142857,3.675324675,0.883116883,1.045454545,0.978,4.67,0.009535177
1953,,83,71,0.538961039,2,4107,4.649350649,9.090909091,1.480519481,0.402597403,0.746753247,3.441558442,3.876623377,0.272727273,4.324675325,0.084415584,0.097402597,9.155844156,0.896103896,2.662337662,4.136363636,0.954545455,1.045454545,0.975,3.8,0.008632711
1953,,50,104,0.324675325,4,4074,4.038961039,8.422077922,1.155844156,0.318181818,0.642857143,3.402597403,4.642857143,0.266233766,5.75974026,0.025974026,0.064935065,9.928571429,1.090909091,3.746753247,3.941558442,1.058441558,0.902597403,0.973,5.22,0.010070195
1953,,54,100,0.350649351,4,4149,3.603896104,8.506493506,1.38961039,0.162337662,0.727272727,3.292207792,4.181818182,0.11038961,5.051948052,0.064935065,0.155844156,9.525974026,0.655844156,4.064935065,4.149350649,0.987012987,1.071428571,0.974,4.48,0.009827122
1953,,83,71,0.538961039,2,4158,4.987012987,9.571428571,1.824675325,0.363636364,0.909090909,3.727272727,4.006493506,0.116883117,4.62987013,0.071428571,0.233766234,9.12987013,0.902597403,3.461038961,4.753246753,0.896103896,1.045454545,0.977,4.23,0.00908435
1953,,76,76,0.5,3,4032,4.519736842,8.907894737,1.513157895,0.348684211,0.453947368,3.921052632,3.973684211,0.427631579,4.039473684,0.105263158,0.065789474,8.638157895,0.736842105,3.144736842,3.388157895,0.789473684,1.138157895,0.979,3.66,0.008767035
1954,,54,100,0.350649351,4,4119,3.136363636,8.5,1.266233766,0.318181818,0.337662338,3.038961039,4.116883117,0.194805195,4.337662338,0.038961039,0.051948052,8.305194805,0.506493506,4.467532468,4.337662338,0.954545455,0.987012987,0.975,3.88,0.009302788
1954,,69,85,0.448051948,3,4236,4.545454545,9.324675325,1.584415584,0.266233766,0.798701299,4.246753247,4.285714286,0.331168831,4.727272727,0.064935065,0.142857143,9.311688312,0.766233766,3.974025974,4.590909091,1.142857143,1.058441558,0.972,4.01,0.009409146
1954,,92,62,0.597402597,1,4179,5.051948052,9.207792208,1.597402597,0.363636364,1.207792208,4.116883117,4.058441558,0.298701299,4.805194805,0.051948052,0.233766234,9.084415584,1.064935065,3.461038961,4.948051948,0.837662338,0.896103896,0.978,4.31,0.009006069
1954,,94,60,0.61038961,1,4149,4.616883117,8.974025974,1.318181818,0.305194805,0.61038961,3.922077922,3.480519481,0.636363636,3.383116883,0.149350649,0.214285714,8.149350649,0.61038961,3.357142857,4.551948052,0.701298701,0.967532468,0.982,3.05,0.008319952
1954,,64,90,0.415584416,4,4122,4.545454545,9.168831169,1.487012987,0.292207792,1.032467532,3.103896104,4.5,0.298701299,4.974025974,0.038961039,0.123376623,8.928571429,0.850649351,4.019480519,4.038961039,1,1.064935065,0.974,4.51,0.009423619
1954,,74,80,0.480519481,3,4101,4.733766234,8.88961039,1.435064935,0.298701299,0.954545455,3.616883117,4.188311688,0.305194805,4.954545455,0.051948052,0.175324675,9.681818182,1.097402597,3.551948052,3.487012987,0.88961039,1.25974026,0.977,4.5,0.009680882
1954,,111,43,0.720779221,1,4257,4.844155844,8.883116883,1.220779221,0.253246753,1.012987013,4.136363636,4.337662338,0.194805195,3.272727273,0.077922078,0.233766234,7.922077922,0.577922078,3.155844156,4.402597403,0.831168831,0.961038961,0.979,2.78,0.007806851
1954,,68,86,0.441558442,4,4149,3.792207792,8.772727273,1.396103896,0.266233766,0.584415584,3.194805195,3.915584416,0.311688312,4.311688312,0.084415584,0.084415584,8.928571429,0.896103896,3.285714286,3.915584416,0.824675325,0.850649351,0.978,3.81,0.008831732
1954,,89,65,0.577922078,1,4182,4.350649351,9.058441558,1.409090909,0.266233766,0.902597403,3.058441558,4.019480519,0.350649351,3.61038961,0.084415584,0.136363636,8.415584416,0.688311688,3.590909091,4.532467532,0.753246753,1.11038961,0.981,3.19,0.00861298
1954,,97,57,0.62987013,1,4170,4.753246753,9,1.25974026,0.272727273,1.207792208,3.38961039,3.642857143,0.194805195,3.571428571,0.123376623,0.214285714,8.168831169,0.733766234,3.980519481,4.493506494,1,1.116883117,0.974,3.09,0.00874054
1954,,103,51,0.668831169,1,4137,5.227272727,9.090909091,1.396103896,0.383116883,0.863636364,4.220779221,4.103896104,0.220779221,3.655844156,0.103896104,0.24025974,8.337662338,0.558441558,3.584415584,4.253246753,0.824675325,1.285714286,0.979,3.26,0.008645452
1954,,51,103,0.331168831,4,4113,3.519480519,7.974025974,1.24025974,0.266233766,0.61038961,3.272727273,4.396103896,0.194805195,5.681818182,0.019480519,0.084415584,9.88961039,0.915584416,4.448051948,3.603896104,1.077922078,1.058441558,0.971,5.18,0.010457814
1954,,75,79,0.487012987,3,4095,4.279220779,8.987012987,1.577922078,0.376623377,0.662337662,3.922077922,4.025974026,0.194805195,3.987012987,0.090909091,0.077922078,8.62987013,0.863636364,2.922077922,3.701298701,0.941558442,0.863636364,0.975,3.59,0.008462966
1954,,53,101,0.344155844,4,4038,3.616883117,8.181818182,1.175324675,0.37012987,0.493506494,3.675324675,4.785714286,0.136363636,5.487012987,0.025974026,0.097402597,9.805194805,0.831168831,3.662337662,3.409090909,1.123376623,0.883116883,0.971,4.92,0.010005596
1954,,72,82,0.467532468,3,4170,5.188311688,9.857142857,1.850649351,0.376623377,0.772727273,3.779220779,3.805194805,0.409090909,5.12987013,0.071428571,0.116883117,9.636363636,1.103896104,3.474025974,4.415584416,0.948051948,1.155844156,0.976,4.5,0.009431935
1954,,66,88,0.428571429,4,4149,4.103896104,8.38961039,1.220779221,0.448051948,0.525974026,3.961038961,4.668831169,0.24025974,4.415584416,0.064935065,0.045454545,9.064935065,0.512987013,3.720779221,3.649350649,0.88961039,1.116883117,0.977,3.84,0.009244913
1955,,57,97,0.37012987,4,4164,3.506493506,8.201298701,1.149350649,0.253246753,0.350649351,3.636363636,4.818181818,0.220779221,4.896103896,0.064935065,0.12987013,9.11038961,0.668831169,4.058441558,3.863636364,1.051948052,1.032467532,0.973,4.21,0.009487631
1955,,84,70,0.545454545,2,4152,4.902597403,9.038961039,1.564935065,0.253246753,0.88961039,4.590909091,4.75974026,0.279220779,4.233766234,0.058441558,0.220779221,8.655844156,0.831168831,3.779220779,4.376623377,0.883116883,0.909090909,0.977,3.72,0.008984874
1955,,98,55,0.640522876,1,4134,5.60130719,9.189542484,1.503267974,0.287581699,1.31372549,4.405228758,4.692810458,0.516339869,4.248366013,0.071895425,0.241830065,8.470588235,1.098039216,3.156862745,5.052287582,0.869281046,1.019607843,0.978,3.68,0.008437918
1955,,91,63,0.590909091,1,4134,4.707792208,9.097402597,1.324675325,0.233766234,0.753246753,3.681818182,3.863636364,0.448051948,3.616883117,0.12987013,0.149350649,8.448051948,0.720779221,3.227272727,4.675324675,0.720779221,0.954545455,0.981,3.37,0.008472659
1955,,72,81,0.470588235,3,4134,4.091503268,8.411764706,1.222222222,0.359477124,1.071895425,2.797385621,5.267973856,0.241830065,4.660130719,0.065359477,0.150326797,8.535947712,1,3.928104575,4.483660131,0.960784314,0.960784314,0.975,4.17,0.009045031
1955,,75,79,0.487012987,3,4089,4.941558442,9.246753247,1.402597403,0.181818182,1.175324675,3.61038961,4.266233766,0.331168831,4.441558442,0.077922078,0.142857143,8.915584416,1.045454545,2.876623377,3.74025974,0.902597403,1.097402597,0.977,3.95,0.008651656
1955,,93,61,0.603896104,1,4158,4.532467532,8.603896104,1.266233766,0.201298701,0.961038961,4.694805195,4.642857143,0.181818182,3.902597403,0.097402597,0.233766234,8.344155844,0.720779221,3.623376623,5.694805195,0.701298701,0.987012987,0.981,3.39,0.008634583
1955,,79,75,0.512987013,2,4140,5.032467532,9.136363636,1.37012987,0.246753247,0.844155844,4.162337662,3.785714286,0.266233766,4.272727273,0.103896104,0.077922078,8.967532468,0.818181818,3.357142857,4.084415584,0.902597403,1.032467532,0.976,3.79,0.008930924
1955,,63,91,0.409090909,4,4146,4.142857143,9.058441558,1.227272727,0.298701299,0.785714286,3.006493506,4.707792208,0.142857143,5.915584416,0.058441558,0.142857143,9.649350649,1.136363636,4.590909091,3.714285714,0.948051948,1.12987013,0.976,5.35,0.010304095
1955,,85,69,0.551948052,2,4149,4.824675325,8.941558442,1.422077922,0.357142857,1.181818182,3.272727273,4.772727273,0.272727273,4.337662338,0.032467532,0.077922078,8.694805195,0.896103896,3.837662338,4.246753247,0.987012987,1.006493506,0.975,3.85,0.009061799
1955,,80,74,0.519480519,2,4158,4.558441558,8.941558442,1.123376623,0.220779221,1.097402597,3.227272727,3.772727273,0.246753247,4.37012987,0.038961039,0.090909091,8.746753247,1.006493506,3.636363636,4.681818182,0.915584416,1.071428571,0.976,3.77,0.008934428
1955,,96,58,0.623376623,1,4116,4.948051948,8.714285714,1.162337662,0.357142857,1.136363636,3.954545455,4.272727273,0.357142857,3.694805195,0.123376623,0.214285714,7.551948052,0.701298701,4.467532468,4.746753247,0.831168831,1.168831169,0.978,3.23,0.008760554
1955,,77,77,0.5,3,4068,4.383116883,8.441558442,1.38961039,0.324675325,0.857142857,4.233766234,4.37012987,0.285714286,4.324675325,0.071428571,0.136363636,8.383116883,1.045454545,3.097402597,4.266233766,0.714285714,0.75974026,0.981,3.93,0.00846646
1955,,60,94,0.38961039,4,4086,3.636363636,8.194805195,1.363636364,0.38961039,0.590909091,3.058441558,4.233766234,0.142857143,4.980519481,0.032467532,0.103896104,9.61038961,0.922077922,3.480519481,4.038961039,1.077922078,1.136363636,0.972,4.39,0.009611534
1955,,68,86,0.441558442,4,4128,4.246753247,8.928571429,1.480519481,0.233766234,0.928571429,2.974025974,3.876623377,0.415584416,4.915584416,0.064935065,0.097402597,8.935064935,1.201298701,3.564935065,4.74025974,0.948051948,0.987012987,0.975,4.56,0.009084302
1955,,53,101,0.344155844,4,4062,3.883116883,8.292207792,1.155844156,0.350649351,0.519480519,3.493506494,4.246753247,0.162337662,5.123376623,0.064935065,0.103896104,9.415584416,0.642857143,4.116883117,3.941558442,1,1.103896104,0.974,4.62,0.009994437
1956,,69,85,0.448051948,3,4080,3.707792208,8.064935065,1.285714286,0.220779221,0.590909091,3.655844156,4.707792208,0.253246753,4.577922078,0.064935065,0.155844156,8.844155844,0.642857143,3.551948052,4.642857143,0.863636364,0.922077922,0.977,4.2,0.009114782
1956,,84,70,0.545454545,2,4194,5.064935065,9.564935065,1.694805195,0.292207792,0.902597403,4.720779221,4.461038961,0.181818182,4.876623377,0.051948052,0.12987013,8.792207792,0.844155844,4.337662338,4.623376623,1.097402597,1.090909091,0.972,4.17,0.009391896
1956,,93,61,0.603896104,1,4104,4.675324675,8.538961039,1.376623377,0.233766234,1.162337662,4.214285714,4.792207792,0.422077922,3.902597403,0.077922078,0.194805195,8.123376623,1.11038961,2.863636364,5.012987013,0.720779221,0.967532468,0.981,3.57,0.008031442
1956,,85,69,0.551948052,2,4167,5.038961039,9.168831169,1.415584416,0.279220779,0.831168831,4.019480519,4.285714286,0.454545455,4.116883117,0.071428571,0.084415584,8.772727273,0.766233766,3.402597403,4.688311688,0.792207792,1.038961039,0.979,3.73,0.008765533
1956,,60,94,0.38961039,4,4176,3.876623377,8.318181818,1.311688312,0.324675325,0.922077922,2.896103896,5.038961039,0.357142857,4.597402597,0.038961039,0.11038961,8.603896104,1.045454545,3.980519481,4.831168831,0.928571429,0.915584416,0.976,3.96,0.009040528
1956,,91,63,0.590909091,1,4167,5.032467532,9.12987013,1.305194805,0.207792208,1.435064935,3.428571429,4.935064935,0.292207792,4.272727273,0.025974026,0.188311688,9.12987013,0.915584416,2.974025974,4.24025974,0.733766234,0.954545455,0.981,3.85,0.008714108
1956,,88,66,0.571428571,1,4152,4.623376623,8.155844156,1.292207792,0.149350649,0.993506494,4.422077922,4.961038961,0.25974026,3.772727273,0.11038961,0.155844156,8.006493506,0.753246753,3.662337662,5.487012987,0.837662338,0.844155844,0.978,3.32,0.008431236
1956,,82,72,0.532467532,2,4137,5.123376623,9.701298701,1.357142857,0.324675325,0.974025974,4.181818182,4.012987013,0.279220779,4.538961039,0.064935065,0.097402597,9.019480519,0.909090909,4.253246753,5.116883117,0.909090909,0.980519481,0.976,4.06,0.009624893
1956,,52,102,0.337662338,4,4110,4.019480519,8.603896104,1.324675325,0.266233766,0.727272727,3.116883117,4.720779221,0.25974026,5.396103896,0.019480519,0.116883117,9.246753247,1.214285714,4.409090909,4.12987013,1.077922078,1.214285714,0.973,4.86,0.009967769
1956,,92,62,0.597402597,1,4179,4.603896104,8.766233766,1.376623377,0.350649351,1.149350649,3.155844156,4.636363636,0.188311688,3.694805195,0.077922078,0.175324675,8.409090909,0.863636364,3.032467532,4.149350649,0.844155844,1.032467532,0.979,3.11,0.00821361
1956,,67,87,0.435064935,4,4134,3.506493506,8.233766234,1.246753247,0.292207792,0.941558442,2.61038961,4.279220779,0.435064935,4.220779221,0.058441558,0.181818182,8.357142857,0.935064935,3.577922078,4.967532468,0.935064935,0.928571429,0.976,3.78,0.00866115
1956,,97,57,0.62987013,1,4146,5.564935065,9.305194805,1.253246753,0.357142857,1.233766234,3.993506494,4.902597403,0.331168831,4.097402597,0.064935065,0.227272727,8.344155844,0.74025974,4.233766234,4.753246753,0.876623377,1.38961039,0.977,3.63,0.009101246
1956,,71,83,0.461038961,3,4131,4.337662338,8.525974026,1.344155844,0.318181818,0.785714286,3.798701299,4.37012987,0.292207792,4.792207792,0.025974026,0.097402597,9.136363636,1.116883117,2.837662338,4.87012987,0.935064935,0.909090909,0.975,4.2,0.008695734
1956,,66,88,0.428571429,4,4128,3.818181818,8.701298701,1.292207792,0.37012987,0.714285714,2.487012987,4.883116883,0.155844156,4.24025974,0.051948052,0.155844156,9.12987013,0.922077922,3.045454545,4.298701299,1.051948052,0.909090909,0.973,3.74,0.008848346
1956,,76,78,0.493506494,3,4164,4.402597403,9.37012987,1.519480519,0.318181818,0.805194805,3.266233766,4.038961039,0.266233766,4.532467532,0.077922078,0.194805195,8.694805195,1.006493506,3.545454545,4.603896104,0.87012987,1.116883117,0.978,3.97,0.008818631
1956,,59,95,0.383116883,4,4104,4.233766234,8.454545455,1.285714286,0.402597403,0.727272727,4.480519481,5.694805195,0.24025974,6,0.006493506,0.116883117,9.993506494,1.11038961,4.74025974,4.305194805,1.090909091,1.123376623,0.972,5.33,0.010770297
1957,,76,76,0.5,3,4224,3.927631579,8.723684211,1.256578947,0.256578947,0.572368421,3.315789474,4.598684211,0.375,3.868421053,0.085526316,0.164473684,8.368421053,0.625,3.243421053,5.046052632,0.717105263,1.046052632,0.982,3.46,0.008247047
1957,,82,72,0.532467532,2,4128,4.681818182,8.961038961,1.5,0.207792208,0.993506494,4.051948052,4.798701299,0.188311688,4.337662338,0.058441558,0.149350649,9.032467532,0.753246753,3.233766234,4.493506494,0.967532468,1.162337662,0.976,3.88,0.008914414
1957,,84,70,0.545454545,2,4197,4.480519481,8.603896104,1.220779221,0.246753247,0.954545455,3.571428571,5.506493506,0.38961039,3.837662338,0.116883117,0.188311688,8.344155844,0.935064935,2.961038961,5.785714286,0.824675325,0.883116883,0.979,3.35,0.008080911
1957,,90,64,0.584415584,1,4203,4.590909091,8.88961039,1.350649351,0.266233766,0.688311688,4.11038961,4.837662338,0.707792208,3.675324675,0.103896104,0.175324675,8.474025974,0.805194805,3.051948052,4.318181818,0.694805195,1.097402597,0.982,3.35,0.008226962
1957,,62,92,0.402597403,4,4209,4.077922078,8.519480519,1.448051948,0.201298701,0.954545455,2.993506494,6.422077922,0.181818182,4.688311688,0.032467532,0.168831169,9.071428571,0.935064935,3.902597403,5.577922078,0.88961039,0.909090909,0.976,4.13,0.009247346
